start_time	robot_id	from_position_id	to_position_id	measured_gps_x	measured_gps_y	real_gps_x	real_gps_y	measured_orientation	real_orientation	measured_lidar_distance	measured_radar_distance	real_distance	measured_temperature	real_temperature	decided_action	action_successful	holding_item_id	cardinality
9	2	104	104	3	14	3	14	Up	Up	2	3	0	78.73958	78.52998	DoNothing	True		1
9	14	167	137	6	17	5	17	Left	Left	2	2	0	113.269295	116.02188	StepForward	True		
9	12	718	748	23	28	23	28	Right	Right	6	6	0	91.07521	91.090065	StepForward	True		
9	19	87	87	2	27	2	27	Left	Left	2	2	0	75.80998	75.87479	DoNothing	True		8
9	27	36	36	1	6	1	6	Up	Up	4	4	0	95.20564	94.903114	DoNothing	True		1
9	3	852	852	28	12	28	12	Right	Right	1	1	0	91.85265	91.75419	DoNothing	True		10
9	29	471	471	15	22	15	21	Left	Left		7	0	107.6888	106.980774	TurnRight	True		
9	7	341	342	11	11	11	11	Up	Up	4	4	0	75.487495	75.985	StepForward	True		
9	15	859	859	29	19	28	19	Right	Right	1	1	0	56.562477	56.176067	DoNothing	True		9
9	11	406	406	13	16	13	16	Up	Up	3	3	0	85.193726	85.100555	DoNothing	True		5
10	1	863	863	28	24	28	23	Down	Down	1	1	0	96.538704	96.74089	TurnRight	True		
10	25	554	555	17	14	18	14	Up	Up	3	3	0	91.83566	91.870285	StepForward	True		
10	27	36	36	1	6	1	6	Up	Up	4	4	0	94.52562	94.903114	DoNothing	True		1
10	14	137	137	5	18	4	17	Left	Left	0	1	0	32.963264	32.93913	DoNothing	True		1
10	22	428	428	14	8	14	8	Up	Up			0	106.693596	105.2553	DoNothing	True		4
10	3	852	852	28	12	28	12	Right	Right	1	1	0	91.249916	91.75419	DoNothing	True		10
10	2	104	104	3	14	3	14	Up	Up	3	3	0	78.46954	78.52998	DoNothing	True		1
10	9	437	437	14	17	14	17	Up	Up	7	7	0	66.85301	66.62893	DoNothing	True		6
10	8	413	413	13	23	13	23	Down	Down	4	4	0	58.173138	58.240906	TurnLeft	True		
10	26	170	140	5	20	5	20	Left	Left	2	2	0	72.109924	72.15959	StepForward	True		
10	17	164	165	5	14	5	14	Up	Up	8	8	0	30.243504	30.093788	StepForward	True		
10	13	290	260	8	18	9	20	Left	Left	5	5	0	22.50817	22.329472	StepForward	True		
10	0	842	842	28	2	28	2	Down	Down	2	1	0	35.757732	35.569878	DoNothing	True		12
10	4	310	280	10	10	10	10	Left	Left			0	114.90246	114.253784	StepForward	True		
10	15	859	859	28	19	28	19	Right	Right	1	1	0	56.11111	56.176067	DoNothing	True		9
10	20	134	135	4	14	4	14	Up	Up	3	3	0	108.42797	105.15637	StepForward	True		
10	5	799	799	26	18	26	19	Up	Up	1	1	0	30.484842	30.283188	TurnLeft	True		
10	11	406	406	14	16	13	16	Up	Up	3	3	0	85.11135	85.100555	DoNothing	True		5
10	23	291	261	9	21	9	21	Left	Left	2	2	0	58.308918	57.898216	StepForward	True		
10	16	746	746	24	26	24	26	Up	Up	2	2	0	38.816265	38.554977	DoNothing	True		8
10	28	183	153	6	3	6	3	Down	Down	3	3	0	29.606928	29.985579	StepForward	True		
10	10	628	628	20	28	20	28	Left	Left	5	5	0	81.62657	81.80008	DoNothing	True		7
10	21	304	304	10	4	10	4	Up	Up		7	0	110.89469	110.352036	DoNothing	True		3
10	6	268	268	8	27	8	28	Left	Left	7	7	0	58.503918	57.963608	DoNothing	True		7
10	12	748	778	24	28	24	28	Right	Right	5	5	0	46.49825	46.464252	StepForward	True		
10	29	471	471	15	21	15	21	Up	Up	5	5	0	107.865715	106.980774	TurnRight	True		
10	24	144	145	4	25	4	24	Up	Up	4	5	0	68.95397	69.10449	StepForward	True		
10	19	87	87	2	27	2	27	Left	Left	2	2	0	75.691246	75.87479	DoNothing	True		8
10	7	342	343	11	12	11	12	Up	Up	3	3	0	115.18901	112.23028	StepForward	True		
10	18	696	696	23	6	23	6	Left	Left			0	105.977745	103.85115	DoNothing	True		11
11	21	304	304	10	4	10	4	Left	Up		7	0	112.13587	110.352036	DoNothing	True		3
11	17	165	166	5	15	5	15	Up	Up	7	7	0	32.646317	32.798725	StepForward	True		
11	1	863	833	28	23	28	23	Left	Left	3	3	0	96.72329	96.74089	StepForward	True		
11	18	696	696	23	6	23	6	Left	Left			0	104.7529	103.85115	DoNothing	True		11
11	15	859	859	28	19	28	19	Right	Right	1	1	0	56.223145	56.176067	DoNothing	True		9
11	10	628	628	20	27	20	28	Left	Left	5	5	0	82.28567	81.80008	DoNothing	True		7
11	28	153	123	5	3	5	3	Left	Left	3	3	0	36.64107	36.608643	StepForward	True		
11	26	140	140	4	21	4	20	Left	Left	1	1	0	99.39394	99.583694	TurnLeft	True		
11	5	799	769	26	19	26	19	Left	Left	3	3	0	29.96497	30.283188	StepForward	True		
11	16	746	746	24	26	24	26	Up	Up	3	3	0	38.04762	38.554977	DoNothing	True		8
11	6	268	268	8	28	8	28	Left	Left	7	7	0	57.996902	57.963608	DoNothing	True		7
11	25	555	556	18	14	18	15	Up	Up	2	2	0	30.936327	31.02016	StepForward	True		
11	29	471	501	15	21	15	21	Right	Right	5	5	0	107.30548	106.980774	StepForward	True		
11	9	437	437	13	17	14	17	Up	Up	7	7	0	66.426834	66.62893	DoNothing	True		6
11	4	280	250	10	9	9	10	Left	Left	8	8	0	81.96315	81.89888	StepForward	True		
11	2	104	104	3	14	3	14	Up	Up	3	3	0	78.81418	78.52998	DoNothing	True		1
11	11	406	406	13	15	13	16	Up	Up	3	4	0	85.117935	85.100555	DoNothing	True		5
11	24	145	146	4	25	4	25	Up	Up	4	4	0	118.034805	116.725235	StepForward	True		
11	27	36	36	2	6	1	6	Up	Up	4	4	0	94.91985	94.903114	DoNothing	True		1
11	7	343	344	11	13	11	13	Up	Up	2	2	0	88.33767	87.776955	StepForward	True		
11	14	137	137	4	18	4	17	Left	Left	1	0	0	33.006847	32.93913	DoNothing	True		1
11	12	778	808	25	28	25	28	Right	Right	4	4	0	101.17683	102.19181	StepForward	True		
11	8	413	443	13	23	13	23	Right	Right	3	3	0	58.408527	58.240906	StepForward	True		
11	20	135	136	4	15	4	15	Up	Up	2	2	0	55.184708	55.33735	StepForward	True		
11	22	428	428	14	8	14	8	Up	Up			0	105.52693	105.2553	DoNothing	True		4
11	0	842	842	28	2	28	2	Down	Down	2	3	0	35.331455	35.569878	DoNothing	True		12
11	3	852	852	28	12	28	12	Right	Right	1	1	0	91.76944	91.75419	DoNothing	True		10
11	23	261	261	8	21	8	21	Left	Left	1	1	0	112.14803	114.692604	GraspAnItem	True		
11	13	260	230	8	21	8	20	Left	Left	4	4	0	24.195065	24.564472	StepForward	True		
11	19	87	87	1	27	2	27	Left	Left	2	2	0	75.875404	75.87479	DoNothing	True		8
12	0	842	842	28	2	28	2	Down	Down	2	2	0	35.560337	35.569878	DoNothing	True		12
12	28	123	93	4	3	4	3	Left	Left	2	2	0	111.22941	112.30546	StepForward	True		
12	5	769	739	25	19	25	19	Left	Left	2	2	0	91.50051	91.39133	StepForward	True		
12	8	443	443	14	23	14	23	Right	Right	2	2	0	44.957954	45.40235	TurnRight	True		
12	20	136	136	4	16	4	16	Up	Up	1	1	0	100.79971	101.710205	TurnLeft	True		
12	12	808	838	26	28	26	28	Right	Right	3	3	0	66.597244	66.90781	StepForward	True		
12	23	261	231	8	21	8	21	Left	Left	5	5	0	115.04613	114.692604	StepForward	True		
12	2	104	104	4	14	3	14	Up	Up	3	3	0	78.29618	78.52998	DoNothing	True		1
12	14	137	137	4	17	4	17	Left	Left	1	1	0	32.87636	32.93913	DoNothing	True		1
12	18	696	696	23	6	23	6	Left	Left			0	104.59714	103.85115	DoNothing	True		11
12	24	146	147	4	26	4	26	Up	Up	3	3	0	94.00349	93.74513	StepForward	True		
12	11	406	406	13	16	13	16	Up	Up	3	3	0	85.24695	85.100555	DoNothing	True		5
12	19	87	87	2	27	2	27	Left	Left	2	2	0	75.561264	75.87479	DoNothing	True		8
12	13	230	200	7	21	7	20	Left	Left	3	3	0	27.774555	27.600325	StepForward	True		
12	10	628	628	19	28	20	28	Left	Left	5	5	0	82.02125	81.80008	DoNothing	True		7
12	27	36	36	1	7	1	6	Up	Up	4	4	0	94.8831	94.903114	DoNothing	True		1
12	9	437	437	13	17	14	17	Up	Up	6	6	0	66.42346	66.62893	DoNothing	True		6
12	7	344	344	11	14	11	14	Up	Up	1	1	0	23.133698	23.212961	TurnLeft	True		
12	29	501	501	16	20	16	21	Right	Right	4	5	0	109.55791	110.263016	StepForward	False		
12	21	304	304	10	4	10	4	Up	Up		7	0	110.15918	110.352036	DoNothing	True		3
12	25	556	556	18	15	18	16	Up	Up	1	1	0	116.00812	115.81523	TurnRight	True		
12	1	833	803	27	23	27	23	Left	Left	2	2	0	90.00463	89.90862	StepForward	True		
12	3	852	852	27	12	28	12	Right	Right	1	1	0	91.852295	91.75419	DoNothing	True		10
12	22	428	428	15	9	14	8	Up	Up			0	106.366486	105.2553	DoNothing	True		4
12	15	859	859	28	19	28	19	Right	Right	1	1	0	56.51935	56.176067	DoNothing	True		9
12	26	140	139	4	20	4	20	Down	Down	2	2	0	99.77774	99.583694	StepForward	True		
12	17	166	167	5	16	5	16	Up	Up		6	0	115.3196	115.55158	StepForward	True		
12	6	268	268	8	28	8	28	Left	Left	7	7	0	57.90455	57.963608	DoNothing	True		7
12	16	746	746	24	26	24	26	Up	Up	3	3	0	38.430286	38.554977	DoNothing	True		8
12	4	250	220	8	10	8	10	Left	Left		7	0	116.98503	117.81931	StepForward	True		
13	14	137	137	4	17	4	17	Left	Left	1	1	0	33.136086	32.93913	DoNothing	True		1
13	24	147	147	4	27	4	27	Up	Up	2	2	0	43.859226	44.155556	TurnLeft	True		
13	4	220	190	7	10	7	10	Left	Left	6	6	0	72.42475	71.75595	StepForward	True		
13	23	231	201	6	21	7	21	Left	Left	4	4	0	70.397675	69.53464	StepForward	True		
13	9	437	437	16	17	14	17	Up	Up	6	6	0	67.060715	66.62893	DoNothing	True		6
13	29	501	501	16	21	16	21	Up	Up	2	2	0	110.609344	110.263016	TurnRight	True		
13	13	200	170	6	20	6	20	Left	Left	3	3	0	18.308382	19.17365	StepForward	True		
13	20	136	106	4	16	4	16	Left	Left	4	4	0	102.75263	101.710205	StepForward	True		
13	5	739	739	24	18	24	19	Left	Left	1	1	0	96.208786	96.339806	TurnRight	True		
13	0	842	842	28	2	28	2	Down	Down	2	2	0	35.446278	35.569878	DoNothing	True		12
13	26	139	139	4	17	4	19	Down	Down	1	1	0	85.08097	84.76901	TurnLeft	True		
13	21	304	304	10	4	10	4	Right	Up		7	0	110.30939	110.352036	DoNothing	True		3
13	18	696	696	23	6	23	6	Left	Left			0	104.68798	103.85115	DoNothing	True		11
13	1	803	803	27	23	26	23	Left	Left	1	1	0	73.69242	73.07292	TurnLeft	True		
13	27	36	36	1	6	1	6	Up	Up	4	4	0	94.93043	94.903114	DoNothing	True		1
13	19	87	87	2	28	2	27	Left	Left	2	2	0	75.323456	75.87479	DoNothing	True		8
13	22	428	428	14	5	14	8	Up	Up			0	106.828354	105.2553	DoNothing	True		4
13	10	628	628	19	28	20	28	Left	Left	5	5	0	81.61869	81.80008	DoNothing	True		7
13	2	104	104	3	15	3	14	Up	Up	2	2	0	78.16545	78.52998	DoNothing	True		1
13	25	556	586	18	16	18	16	Right	Right			0	113.86322	115.81523	StepForward	True		
13	17	167	168	5	17	5	17	Up	Up	3	3	0	114.60296	116.02188	StepForward	True		
13	16	746	746	25	26	24	26	Up	Up	3	3	0	38.72146	38.554977	DoNothing	True		8
13	8	443	443	14	23	14	23	Down	Down	6	6	0	45.668472	45.40235	TurnRight	True		
13	3	852	852	28	12	28	12	Right	Right	1	1	0	91.60633	91.75419	DoNothing	True		10
13	7	344	314	11	14	11	14	Left	Left	8	9	0	22.677626	23.212961	StepForward	True		
13	15	859	859	28	18	28	19	Right	Right	1	1	0	56.358364	56.176067	DoNothing	True		9
13	11	406	406	13	17	13	16	Up	Up	3	3	0	85.00971	85.100555	DoNothing	True		5
13	12	838	868	26	28	27	28	Right	Right	2	2	0	56.260162	56.66818	StepForward	True		
13	28	93	93	4	3	3	3	Left	Left	1	1	0	73.92316	73.942726	TurnLeft	True		
13	6	268	268	8	28	8	28	Left	Left	7	7	0	57.729877	57.963608	DoNothing	True		7
14	17	168	169	5	18	5	18	Up	Up	2	3	0	31.728687	32.483646	StepForward	True		
14	11	406	406	14	16	13	16	Up	Up	3	3	0	85.24146	85.100555	DoNothing	True		5
14	26	139	139	4	19	4	19	Right	Right	1	1	0	84.68864	84.76901	TurnLeft	True		
14	20	106	76	3	16	3	16	Left	Left	3	3	0	28.118614	28.362928	StepForward	True		
14	2	104	104	3	14	3	14	Up	Up	3	3	0	78.244934	78.52998	DoNothing	True		1
14	18	696	696	23	6	23	6	Left	Left			0	101.866516	103.85115	DoNothing	True		11
14	1	803	802	25	23	26	23	Down	Down	2	2	0	73.43682	73.07292	StepForward	True		
14	22	428	428	15	10	14	8	Up	Up			0	109.29703	105.2553	DoNothing	True		4
14	29	501	531	15	20	16	21	Right	Right	4	4	0	112.68175	110.263016	StepForward	True		
14	25	586	616	19	16	19	16	Right	Right	7	7	0	67.281525	66.82892	StepForward	True		
14	10	628	628	21	29	20	28	Left	Left	5	4	0	81.73179	81.80008	DoNothing	True		7
14	13	170	140	5	20	5	20	Left	Left	2	2	0	72.404915	72.15959	StepForward	True		
14	24	147	117	4	27	4	27	Left	Left	2	2	0	44.719166	44.155556	StepForward	True		
14	28	93	92	3	4	3	3	Down	Down	2	2	0	73.92795	73.942726	StepForward	True		
14	4	190	160	6	10	6	10	Left	Left	5	5	0	75.34899	74.50864	StepForward	True		
14	9	437	437	14	17	14	17	Up	Up	6	6	0	66.99115	66.62893	DoNothing	True		6
14	27	36	36	1	7	1	6	Up	Up	4	4	0	95.12383	94.903114	DoNothing	True		1
14	12	868	868	28	28	28	28	Right	Right	1	1	0	61.612926	62.05994	Destroy	False		
14	16	746	746	24	26	24	26	Up	Up	3	3	0	38.66968	38.554977	DoNothing	True		8
14	7	314	284	10	14	10	14	Left	Left		7	0	104.657135	103.40114	StepForward	True		
14	8	443	413	14	24	14	23	Left	Left	6	6	0	45.257828	45.40235	StepForward	True		
14	15	859	859	28	19	28	19	Right	Right	1	1	0	56.40624	56.176067	DoNothing	True		9
14	21	304	304	10	4	10	4	Up	Up		7	0	111.12366	110.352036	DoNothing	True		3
14	6	268	268	8	26	8	28	Left	Left	7	7	0	57.873882	57.963608	DoNothing	True		7
14	23	201	171	6	20	6	21	Left	Left	4	3	0	95.41104	95.72324	StepForward	True		
14	19	87	87	2	27	2	27	Left	Left	2	2	0	76.02934	75.87479	DoNothing	True		8
14	0	842	842	27	2	28	2	Down	Down	2	2	0	35.20385	35.569878	DoNothing	True		12
14	14	137	137	5	17	4	17	Left	Left	1	1	0	33.123425	32.93913	DoNothing	True		1
14	5	739	740	24	19	24	19	Up	Up	7	7	0	95.84903	96.339806	StepForward	True		
14	3	852	852	28	13	28	12	Right	Right	1	1	0	91.653336	91.75419	DoNothing	True		10
15	1	802	802	26	22	26	22	Down	Down	1	1	0	88.81753	88.46545	TurnLeft	True		
15	16	746	746	24	26	24	26	Up	Up	3	3	0	38.233173	38.554977	DoNothing	True		8
15	9	437	437	14	17	14	17	Up	Up	7	7	0	66.5384	66.62893	DoNothing	True		6
15	21	304	304	10	4	10	4	Up	Up		7	0	113.6319	110.352036	DoNothing	True		3
15	26	139	139	4	19	4	19	Up	Up	1	1	0	84.38778	84.76901	TurnRight	True		
15	24	117	117	3	26	3	27	Left	Left	1	1	0	29.730375	29.69896	TurnLeft	True		
15	29	531	530	17	20	17	21	Right	Right	3	3	0	94.88658	95.400116	StepForward	True		
15	12	868	868	29	28	28	28	Right	Right	1	1	0	61.81178	62.05994	TurnRight	True		
15	4	160	130	5	10	5	10	Left	Left	4	3	0	102.68016	103.60161	StepForward	True		
15	22	428	428	14	7	14	8	Up	Up			0	103.27086	105.2553	DoNothing	True		4
15	17	169	170	5	19	5	19	Up	Up	2	2	0	89.450905	89.87317	StepForward	True		
15	19	87	87	3	27	2	27	Left	Left	2	2	0	75.4248	75.87479	DoNothing	True		8
15	20	76	46	2	16	2	16	Left	Left	2	2	0	70.18733	69.970406	StepForward	True		
15	11	406	406	13	16	13	16	Up	Up	3	3	0	85.186966	85.100555	DoNothing	True		5
15	18	696	696	23	6	23	6	Left	Left			0	102.28208	103.85115	DoNothing	True		11
15	27	36	36	1	7	1	6	Up	Up	4	4	0	95.129875	94.903114	DoNothing	True		1
15	3	852	852	28	12	28	12	Right	Right	1	1	0	91.555855	91.75419	DoNothing	True		10
15	5	740	741	23	19	24	20	Up	Up	6	6	0	53.303852	53.24758	StepForward	True		
15	25	616	646	20	16	20	16	Right	Right		6	0	115.01805	113.94852	StepForward	True		
15	13	140	140	4	20	4	20	Left	Left	1	1	0	99.464035	99.583694	TurnRight	True		
15	7	284	254	9	14	9	14	Left	Left	6	6	0	19.765005	19.379082	StepForward	True		
15	14	137	137	4	17	4	17	Left	Left	1	1	0	33.2928	32.93913	DoNothing	True		1
15	10	628	628	20	28	20	28	Left	Left	5	5	0	82.166954	81.80008	DoNothing	True		7
15	28	92	92	3	2	3	2	Down	Down	1	1	0	45.41381	45.79557	TurnRight	True		
15	23	171	141	4	21	5	21	Left	Left	2	2	0	53.04218	53.23755	StepForward	True		
15	6	268	268	8	28	8	28	Left	Left	7	7	0	57.91226	57.963608	DoNothing	True		7
15	0	842	842	28	2	28	2	Down	Down	2	2	0	35.34195	35.569878	DoNothing	True		12
15	15	859	859	28	19	28	19	Right	Right	1	1	0	56.162758	56.176067	DoNothing	True		9
15	8	413	383	13	23	13	23	Left	Left	5	5	0	58.300705	58.240906	StepForward	True		
15	2	104	104	3	14	3	14	Up	Up	3	3	0	78.218994	78.52998	DoNothing	True		1
16	27	36	36	1	6	1	6	Up	Up	4	4	0	94.36604	94.903114	DoNothing	True		1
16	18	696	696	23	6	23	6	Left	Left			0	104.786736	103.85115	DoNothing	True		11
16	23	141	141	5	21	4	21	Left	Left	1	1	0	22.686235	22.741497	TurnLeft	True		
16	6	268	268	7	28	8	28	Left	Left	7	7	0	58.65914	57.963608	DoNothing	True		7
16	4	130	100	4	10	4	10	Left	Left	3	3	0	71.19394	71.15164	StepForward	True		
16	2	104	104	2	14	3	14	Up	Up	3	3	0	78.25545	78.52998	DoNothing	True		1
16	0	842	842	28	2	28	2	Down	Down	2	1	0	36.017063	35.569878	DoNothing	True		12
16	15	859	859	28	19	28	19	Right	Right	1	0	0	56.20804	56.176067	DoNothing	True		9
16	5	741	742	24	21	24	21	Up	Up	5	5	0	60.37127	60.95172	StepForward	True		
16	3	852	852	28	13	28	12	Right	Right	1	1	0	91.75861	91.75419	DoNothing	True		10
16	10	628	628	21	28	20	28	Left	Left	5	5	0	81.620255	81.80008	DoNothing	True		7
16	11	406	406	13	16	13	16	Up	Up	3	3	0	85.27727	85.100555	DoNothing	True		5
16	21	304	304	10	4	10	4	Up	Up		7	0	111.266685	110.352036	DoNothing	True		3
16	12	868	867	28	28	28	28	Down	Down	6	6	0	62.434196	62.05994	StepForward	True		
16	7	254	224	8	14	8	14	Left	Left	5	5	0	102.1655	100.54982	StepForward	True		
16	22	428	428	13	7	14	8	Up	Up			0	109.21186	105.2553	DoNothing	True		4
16	29	530	529	17	21	17	20	Down	Down	2	2	0	21.464302	20.857647	StepForward	True		
16	20	46	46	1	16	1	16	Left	Left	1	1	0	97.998856	98.136566	TurnLeft	True		
16	16	746	746	24	27	24	26	Up	Up	3	3	0	38.486034	38.554977	DoNothing	True		8
16	17	170	171	4	20	5	20	Up	Up	2	2	0	72.22325	72.15959	StepForward	True		
16	19	87	87	2	27	2	27	Left	Left	2	2	0	75.63881	75.87479	DoNothing	True		8
16	25	646	676	21	15	21	16	Right	Right	5	5	0	85.94963	86.203476	StepForward	True		
16	28	92	92	3	1	3	2	Left	Left	2	1	0	45.67703	45.79557	TurnRight	True		
16	1	802	832	26	22	26	22	Right	Right	2	2	0	88.52442	88.46545	StepForward	True		
16	24	117	116	3	27	3	27	Down	Down	6	6	0	29.64844	29.69896	StepForward	True		
16	8	383	353	12	22	12	23	Left	Left	4	4	0	50.911816	50.279457	StepForward	True		
16	14	137	137	4	17	4	17	Left	Left	2	1	0	33.00453	32.93913	DoNothing	True		1
16	26	139	169	4	19	4	19	Right	Right	7	7	0	85.231926	84.76901	StepForward	True		
16	9	437	437	14	17	14	17	Up	Up	6	7	0	66.94495	66.62893	DoNothing	True		6
16	13	140	140	4	20	4	20	Up	Up	1	1	0	99.290306	99.583694	TurnRight	True		
17	20	46	45	1	16	1	16	Down	Down	6	6	0	97.8825	98.136566	StepForward	True		
17	19	87	87	2	27	2	27	Left	Left	2	2	0	75.58613	75.87479	DoNothing	True		8
17	2	104	104	2	13	3	14	Up	Up	3	3	0	78.96699	78.52998	DoNothing	True		1
17	23	141	141	4	21	4	21	Down	Down	1	1	0	22.571938	22.741497	TurnRight	True		
17	13	140	170	4	21	4	20	Right	Right			0	99.759964	99.583694	StepForward	True		
17	1	832	832	29	21	27	22	Right	Right	1	1	0	92.57257	93.22406	TurnRight	True		
17	4	100	70	3	9	3	10	Left	Left	2	2	0	33.895004	34.356247	StepForward	True		
17	29	529	529	17	20	17	19	Down	Down	1	1	0	67.9048	67.86048	TurnRight	True		
17	9	437	437	14	17	14	17	Up	Up	7	6	0	66.73849	66.62893	DoNothing	True		6
17	16	746	746	24	26	24	26	Up	Up	3	3	0	38.68806	38.554977	DoNothing	True		8
17	27	36	36	0	6	1	6	Up	Up	3	4	0	95.64672	94.903114	DoNothing	True		1
17	6	268	268	8	28	8	28	Left	Left	7	7	0	57.55256	57.963608	DoNothing	True		7
17	22	428	428	15	10	14	8	Up	Up			0	104.003	105.2553	DoNothing	True		4
17	25	676	706	22	16	22	16	Right	Right	4	4	0	85.76026	85.660866	StepForward	True		
17	28	92	93	3	1	3	2	Up	Up	10	10	0	45.678173	45.79557	StepForward	True		
17	17	171	171	5	21	5	21	Up	Up	1	1	0	53.205162	53.23755	GraspAnItem	True		
17	7	224	194	7	14	7	14	Left	Left	4	4	0	33.945297	33.364532	StepForward	True		
17	14	137	137	4	17	4	17	Left	Left	1	1	0	32.679733	32.93913	DoNothing	True		1
17	5	742	743	24	21	24	22	Up	Up	4	4	0	46.65426	46.61241	StepForward	True		
17	8	353	323	11	23	11	23	Left	Left	3	3	0	83.395424	83.099594	StepForward	True		
17	26	169	199	5	19	5	19	Right	Right	6	6	0	89.596924	89.87317	StepForward	True		
17	24	116	115	3	26	3	26	Down	Down	5	5	0	68.3608	68.17668	StepForward	True		
17	15	859	859	28	19	28	19	Right	Right	1	1	0	56.07391	56.176067	DoNothing	True		9
17	0	842	842	29	2	28	2	Down	Down	2	2	0	36.037834	35.569878	DoNothing	True		12
17	18	696	696	23	6	23	6	Left	Left			0	101.609924	103.85115	DoNothing	True		11
17	3	852	852	28	12	28	12	Right	Right	1	1	0	91.72486	91.75419	DoNothing	True		10
17	11	406	406	13	16	13	16	Up	Up	3	3	0	85.571144	85.100555	DoNothing	True		5
17	12	867	866	28	27	28	27	Down	Down	5	5	0	68.85258	68.74478	StepForward	True		
17	21	304	304	10	4	10	4	Up	Up		7	0	106.92367	110.352036	DoNothing	True		3
17	10	628	628	20	28	20	28	Left	Left	5	5	0	81.78536	81.80008	DoNothing	True		7
18	21	304	304	11	4	10	4	Up	Up		7	0	107.48695	110.352036	DoNothing	True		3
18	25	706	736	23	16	23	16	Right	Right	3	3	0	115.54972	115.61921	StepForward	True		
18	7	194	164	6	13	6	14	Left	Left	3	2	0	98.823006	99.167404	StepForward	True		
18	27	36	36	2	6	1	6	Up	Up	4	4	0	95.40504	94.903114	DoNothing	True		1
18	9	437	437	14	17	14	17	Up	Up	7	7	0	67.13833	66.62893	DoNothing	True		6
18	11	406	406	13	15	13	16	Up	Up	3	4	0	85.36299	85.100555	DoNothing	True		5
18	15	859	859	28	20	28	19	Right	Right	1	1	0	56.354763	56.176067	DoNothing	True		9
18	5	743	744	24	23	24	23	Up	Up	3	3	0	85.21496	85.133514	StepForward	True		
18	13	170	169	5	20	5	20	Right	Right			0	72.367775	72.15959	StepForward	True		
18	3	852	852	28	11	28	12	Right	Right	1	1	0	91.778435	91.75419	DoNothing	True		10
18	22	428	428	14	10	14	8	Up	Up			0	104.39613	105.2553	DoNothing	True		4
18	8	323	293	10	23	10	23	Left	Left	2	2	0	56.449165	56.49686	StepForward	True		
18	18	696	696	23	6	23	6	Left	Left			0	104.651436	103.85115	DoNothing	True		11
18	1	832	831	27	22	27	22	Down	Down			0	92.584946	93.22406	StepForward	True		
18	14	137	137	4	17	4	17	Left	Left	0	1	0	32.830757	32.93913	DoNothing	True		1
18	19	87	87	3	26	2	27	Left	Left	2	2	0	75.62017	75.87479	DoNothing	True		8
18	16	746	746	24	26	24	26	Up	Up	3	3	0	38.64654	38.554977	DoNothing	True		8
18	23	141	141	4	21	4	21	Left	Left	1	2	0	22.79419	22.741497	TurnRight	True		
18	26	199	229	5	20	6	19	Right	Right	5	6	0	54.003376	54.30577	StepForward	True		
18	17	171	171	5	21	5	21	Up	Up	2	2	0	52.889275	53.23755	StepForward	False		
18	4	70	70	2	12	2	10	Left	Left	1	1	0	30.806322	30.723291	TurnLeft	True		
18	28	93	94	3	3	3	3	Up	Up	9	9	0	73.944626	73.942726	StepForward	True		
18	10	628	628	20	29	20	28	Left	Left	5	5	0	81.83532	81.80008	DoNothing	True		7
18	6	268	268	8	29	8	28	Left	Left	7	7	0	58.4797	57.963608	DoNothing	True		7
18	24	115	114	3	25	3	25	Down	Down	4	4	0	55.889366	55.869797	StepForward	True		
18	2	104	104	3	13	3	14	Up	Up	3	3	0	79.024185	78.52998	DoNothing	True		1
18	0	842	842	28	3	28	2	Down	Down	2	2	0	35.696175	35.569878	DoNothing	True		12
18	20	45	44	1	16	1	15	Down	Down	5	5	0	70.388794	70.69244	StepForward	True		
18	12	866	865	28	26	28	26	Down	Down	4	4	0	63.74719	63.792046	StepForward	True		
18	29	529	499	17	18	17	19	Left	Left	4	4	0	67.95326	67.86048	StepForward	True		
19	1	831	830	28	19	27	21	Down	Down			0	55.48037	55.413788	StepForward	True		
19	3	852	852	28	12	28	12	Right	Right	1	1	0	91.730194	91.75419	DoNothing	True		10
19	20	44	43	1	14	1	14	Down	Down	4	4	0	110.21073	110.45815	StepForward	True		
19	10	628	628	20	28	20	28	Left	Left	5	5	0	81.63519	81.80008	DoNothing	True		7
19	5	744	745	25	25	24	24	Up	Up	2	2	0	81.16344	81.22716	StepForward	True		
19	29	499	499	16	19	16	19	Left	Left	3	3	0	111.83439	114.42451	TurnLeft	True		
19	15	859	859	28	19	28	19	Right	Right	1	1	0	55.874863	56.176067	DoNothing	True		9
19	0	842	842	28	2	28	2	Down	Down	2	2	0	35.17803	35.569878	DoNothing	True		12
19	16	746	746	24	26	24	26	Up	Up	3	2	0	38.623215	38.554977	DoNothing	True		8
19	25	736	766	24	15	24	16	Right	Right	2	3	0	74.40148	74.0243	StepForward	True		
19	27	36	36	1	6	1	6	Up	Up	4	4	0	95.13661	94.903114	DoNothing	True		1
19	9	437	437	14	17	14	17	Up	Up	7	7	0	67.17494	66.62893	DoNothing	True		6
19	8	293	293	9	23	9	23	Left	Left	1	1	0	87.117256	87.48259	TurnLeft	True		
19	4	70	69	2	10	2	10	Down	Down	3	3	0	31.195135	30.723291	StepForward	True		
19	11	406	406	12	16	13	16	Up	Up	3	3	0	85.25627	85.100555	DoNothing	True		5
19	18	696	696	23	6	23	6	Left	Left			0	103.466064	103.85115	DoNothing	True		11
